product_id,product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,seller,stock,sold_quantity,profit_margin_pct,is_organic,packaging_type,weight_g,shelf_life_days,reorder_level,demand_index,date_added,expiry_date,offer_type,delivery_status,revenue_inr,price_per_100g,weight_bucket,is_perishable,is_impulse_category,has_offer,is_small,impulse_score,basket_type,impulse_premium_pct,city_impulse_index
6118,freshfarm organic fruits 107,fruits & vegetables,freshfarm,23.95,0,23.95,3.6,148,34,kolkata,urbanseller,121,147,15.1,False,jar,1000,9,24,48,2024-01-03,2024-01-12,no offer,on-time,3520.65,2.395,bulk,1,1,0,0,0.5,Mixed,-96.24447034087322,0.9926416683821241
6119,himalaya family pack personal 463,personal care,himalaya,210.82,0,210.82,3.7,154,27,jaipur,localmart,142,293,9.9,False,box,400,789,28,58,2024-06-20,2026-08-18,no offer,on-time,61770.259999999995,52.705,mid,0,0,0,0,0.0,Planned,-58.677252706698,1.0232433225584974
6120,lizol daily household 439,household,lizol,989.26,5,939.8,4.0,229,37,lucknow,sellera,91,73,20.8,False,jar,1000,1175,18,14,2024-04-18,2027-07-07,no offer,on-time,68605.4,93.97999999999999,bulk,0,0,0,0,0.0,Planned,-47.70251988605575,0.9899610382622132
6121,tata premium grocery 844,grocery,tata,86.74,10,78.07,3.6,501,36,bengaluru,quickstores,82,254,16.8,False,bottle,1000,399,16,35,2025-10-26,2026-11-29,freedelivery,on-time,19829.78,7.8069999999999995,bulk,0,0,1,0,0.2,Planned,-90.63863494469199,0.9849458155674083
6122,p&g original personal 836,personal care,p&g,295.98,20,236.78,4.1,96,20,hyderabad,dailyneeds,139,34,28.5,False,bottle,250,1293,27,0,2025-04-21,2028-11-04,no offer,on-time,8050.52,94.712,small,0,0,0,1,0.3,Planned,-25.74214891104793,1.0021408233089992
6123,dailygreens lite fruits 530,fruits & vegetables,dailygreens,265.05,25,198.79,2.9,459,19,pune,localmart,111,319,12.2,False,box,2000,11,22,47,2025-02-23,2025-03-06,flatdiscount,on-time,63414.009999999995,9.939499999999999,bulk,1,1,1,0,0.7,Impulse,-84.41415989691416,0.9761729157615873
6124,bakehouse fresh bakery 568,bakery,bakehouse,309.73,20,247.78,4.2,318,25,bengaluru,localmart,87,362,24.7,False,packet,100,12,17,83,2024-03-14,2024-03-26,no offer,on-time,89696.36,247.78,small,1,1,0,1,0.8,Impulse,189.17938959330166,0.9849458155674083
6125,minute maid lite beverages 629,beverages,minute maid,185.42,0,185.42,4.1,52,29,bengaluru,quickstores,116,485,35.4,True,packet,1000,244,23,100,2023-11-06,2024-07-07,no offer,on-time,89928.7,18.541999999999998,bulk,0,1,0,0,0.25,Planned,-52.612586573650624,0.9849458155674083
6126,amul classic dairy 777,dairy,amul,52.04,10,46.84,4.1,259,24,delhi,urbanseller,78,35,28.1,False,jar,500,13,15,7,2024-04-09,2024-04-22,flatdiscount,on-time,1639.4,9.368,mid,1,1,1,0,0.7,Impulse,-65.6172838720083,1.014797842636215
6127,bakehouse classic bakery 364,bakery,bakehouse,46.06,20,36.85,4.7,109,20,ahmedabad,urbanseller,130,171,23.7,False,pouch,250,10,26,38,2024-12-21,2024-12-31,buy1get1,on-time,6301.35,14.74,small,1,1,1,1,1.0,Impulse,-82.79722252560633,1.0225348626452144
6128,itc classic snacks 336,snacks,itc,54.35,15,46.2,4.1,525,29,ahmedabad,urbanseller,99,67,36.9,False,bottle,400,175,19,16,2025-04-30,2025-10-22,no offer,delayed,3095.4,11.55,mid,0,1,0,0,0.25,Planned,-77.60752023607377,1.0225348626452144
6129,pepsi original beverages 122,beverages,pepsi,272.35,10,245.12,3.7,277,38,delhi,urbanseller,110,6,12.0,True,packet,500,325,22,22,2025-05-16,2026-04-06,no offer,on-time,1470.72,49.024,mid,0,1,0,0,0.25,Planned,25.289642746917917,1.014797842636215
6130,surf excel original household 844,household,surf excel,816.18,5,775.37,4.1,240,22,pune,sellerb,115,42,9.8,False,can,1000,470,23,14,2024-11-07,2026-02-20,buy1get1,on-time,32565.54,77.537,bulk,0,0,1,0,0.2,Planned,-56.85263124500004,0.9761729157615873
6131,dailygreens lite fruits 525,fruits & vegetables,dailygreens,20.0,30,14.0,4.5,168,29,delhi,sellera,99,112,32.9,False,jar,100,11,19,33,2024-02-07,2024-02-18,buy1get1,on-time,1568.0,14.0,small,1,1,1,1,1.0,Impulse,-78.04700825562637,1.014797842636215
6132,freshfarm original fruits 222,fruits & vegetables,freshfarm,362.19,5,344.08,4.4,46,34,pune,dailyneeds,130,448,16.8,False,bottle,1000,15,26,96,2024-12-07,2024-12-22,no offer,on-time,154147.84,34.408,bulk,1,1,0,0,0.5,Mixed,-46.04581857568512,0.9761729157615873
6133,dailygreens family pack fruits 839,fruits & vegetables,dailygreens,343.59,20,274.87,4.1,98,24,jaipur,urbanseller,98,82,39.4,False,packet,500,8,19,40,2025-01-03,2025-01-11,flatdiscount,on-time,22539.34,54.974000000000004,mid,1,1,1,0,0.7,Impulse,-13.796873703200227,1.0232433225584974
6134,dove original personal 529,personal care,dove,583.82,5,554.63,4.1,300,32,ahmedabad,sellera,132,25,16.9,False,jar,500,524,26,28,2025-01-11,2026-06-19,flatdiscount,on-time,13865.75,110.926,mid,0,0,1,0,0.2,Planned,-13.029749240929373,1.0225348626452144
6135,britannia premium bakery 115,bakery,britannia,363.61,5,345.43,4.1,272,16,pune,localmart,85,428,14.6,False,jar,100,5,17,84,2024-11-09,2024-11-14,no offer,on-time,147844.04,345.43,small,1,1,0,1,0.8,Impulse,303.14487265806036,0.9761729157615873
6136,tata daily grocery 476,grocery,tata,233.95,10,210.56,4.4,165,27,delhi,quickstores,112,357,13.9,False,bottle,250,364,22,89,2024-10-29,2025-10-28,cashback,delayed,75169.92,84.224,small,0,0,1,1,0.5,Mixed,0.9929051387552407,1.014797842636215
6137,freshfarm classic fruits 505,fruits & vegetables,freshfarm,90.05,10,81.05,4.0,257,26,kolkata,sellera,92,14,6.4,True,can,100,14,18,12,2024-04-22,2024-05-06,no offer,on-time,1134.7,81.05,small,1,1,0,1,0.8,Impulse,27.092141491534562,0.9926416683821241
6138,fortune lite grocery 667,grocery,fortune,368.24,15,313.0,4.7,98,30,bengaluru,quickstores,107,106,21.7,False,pouch,300,684,21,37,2024-06-03,2026-04-18,flatdiscount,on-time,33178.0,104.33333333333333,mid,0,0,1,0,0.2,Planned,25.105984471688146,0.9849458155674083
6139,minute maid premium beverages 824,beverages,minute maid,123.92,5,117.72,3.7,417,10,delhi,sellerb,100,27,26.0,False,box,200,538,20,4,2024-10-13,2026-04-04,no offer,on-time,3178.44,58.86,small,0,1,0,1,0.55,Mixed,50.42730850366327,1.014797842636215
6140,tata fresh grocery 859,grocery,tata,488.32,0,488.32,4.8,355,31,delhi,urbanseller,123,363,36.1,True,jar,200,417,24,100,2025-02-23,2026-04-16,freedelivery,delayed,177260.16,244.16,small,0,0,1,1,0.5,Mixed,192.77198564160426,1.014797842636215
6141,minute maid classic beverages 970,beverages,minute maid,16.13,5,15.32,5.0,281,16,pune,sellerb,146,413,11.1,False,box,500,376,29,100,2025-04-27,2026-05-08,no offer,on-time,6327.16,3.064,mid,0,1,0,0,0.25,Planned,-92.16939732831763,0.9761729157615873
6142,tata original grocery 114,grocery,tata,174.03,10,156.63,4.0,409,38,mumbai,sellerb,128,225,25.8,True,packet,200,450,25,55,2024-04-28,2025-07-22,no offer,delayed,35241.75,78.315,small,0,0,0,1,0.3,Planned,-6.092570218208396,0.9848090911450436
6143,freshfarm original fruits 995,fruits & vegetables,freshfarm,95.38,30,66.77,4.0,188,26,chennai,localmart,75,54,18.1,False,can,1000,8,15,33,2024-11-04,2024-11-12,flatdiscount,delayed,3605.58,6.677,bulk,1,1,1,0,0.7,Impulse,-89.52999100877265,1.0102290037834531
6144,nivea family pack personal 696,personal care,nivea,709.61,25,532.21,4.2,482,19,jaipur,localmart,97,64,14.5,False,can,750,1238,19,23,2024-08-30,2028-01-20,no offer,delayed,34061.44,70.96133333333334,bulk,0,0,0,0,0.0,Planned,-44.363585145069706,1.0232433225584974
6145,harpic original household 337,household,harpic,567.45,0,567.45,3.7,86,37,mumbai,urbanseller,115,36,5.7,False,jar,750,1353,23,25,2025-02-16,2028-10-31,no offer,on-time,20428.2,75.66000000000001,bulk,0,0,0,0,0.0,Planned,-57.897134013396226,0.9848090911450436
6146,coca-cola premium beverages 195,beverages,coca-cola,30.64,15,26.04,4.4,620,29,ahmedabad,sellerb,119,93,9.4,True,pouch,1000,502,23,32,2025-10-06,2027-02-20,flatdiscount,on-time,2421.72,2.604,bulk,0,1,1,0,0.45,Mixed,-93.34501000095923,1.0225348626452144
6147,modern lite bakery 538,bakery,modern,223.06,10,200.75,4.3,195,14,delhi,urbanseller,113,10,34.4,False,pouch,250,14,22,0,2024-01-05,2024-01-19,no offer,on-time,2007.5,80.3,small,1,1,0,1,0.8,Impulse,-6.283376445467259,1.014797842636215
6148,dettol daily household 913,household,dettol,389.33,10,350.4,3.8,69,31,mumbai,urbanseller,90,37,7.4,False,bottle,400,1710,18,12,2025-01-27,2029-10-03,buy1get1,on-time,12964.8,87.6,mid,0,0,1,0,0.2,Planned,-51.25282764437629,0.9848090911450436
6149,aashirvaad daily grocery 731,grocery,aashirvaad,330.5,25,247.88,3.6,405,36,ahmedabad,quickstores,99,177,22.5,False,pouch,750,687,19,27,2025-05-19,2027-04-06,no offer,on-time,43874.76,33.050666666666665,bulk,0,0,0,0,0.0,Planned,-60.36898219700696,1.0225348626452144
6150,freshfarm lite fruits 635,fruits & vegetables,freshfarm,373.18,10,335.86,4.2,138,35,lucknow,urbanseller,130,233,15.1,False,can,1000,6,26,68,2025-10-26,2025-11-01,no offer,on-time,78255.38,33.586,bulk,1,1,0,0,0.5,Mixed,-47.334772805247624,0.9899610382622132
6151,parle premium snacks 409,snacks,parle,166.34,15,141.39,4.5,172,20,kolkata,sellera,99,54,6.0,False,jar,100,197,19,26,2023-12-18,2024-07-02,no offer,on-time,7635.0599999999995,141.39,small,0,1,0,1,0.55,Mixed,174.11884968151773,0.9926416683821241
6152,pepsi organic beverages 98,beverages,pepsi,287.53,0,287.53,5.0,513,23,hyderabad,dailyneeds,127,136,36.4,False,box,200,282,25,56,2024-07-24,2025-05-02,no offer,on-time,39104.079999999994,143.765,small,0,1,0,1,0.55,Mixed,267.41729539634974,1.0021408233089992
6153,dailygreens fresh fruits 578,fruits & vegetables,dailygreens,304.56,15,258.88,3.7,6,30,delhi,sellerb,86,548,33.0,False,box,2000,14,17,100,2025-02-07,2025-02-21,flatdiscount,on-time,141866.24,12.943999999999999,bulk,1,1,1,0,0.7,Impulse,-79.70289106148769,1.014797842636215
6154,dailygreens family pack fruits 730,fruits & vegetables,dailygreens,136.12,0,136.12,4.3,139,34,lucknow,sellerb,89,250,15.4,True,bottle,2000,10,17,57,2025-04-02,2025-04-12,no offer,on-time,34030.0,6.806,bulk,1,1,0,0,0.5,Mixed,-89.32770987055665,0.9899610382622132
6155,dailygreens fresh fruits 653,fruits & vegetables,dailygreens,161.38,5,153.31,4.0,147,28,lucknow,urbanseller,134,3,12.4,False,pouch,100,6,26,20,2025-06-22,2025-06-28,no offer,on-time,459.93,153.31,small,1,1,0,1,0.8,Impulse,140.40094030928026,0.9899610382622132
6156,surf excel daily household 324,household,surf excel,727.97,10,655.17,4.5,168,22,mumbai,dailyneeds,122,10,22.7,False,box,500,1819,24,12,2025-05-16,2030-05-09,no offer,on-time,6551.7,131.034,mid,0,0,0,0,0.0,Planned,-27.082911159283135,0.9848090911450436
6157,patanjali lite grocery 661,grocery,patanjali,243.3,10,218.97,4.2,360,25,ahmedabad,urbanseller,85,36,11.4,False,bottle,750,208,17,34,2024-11-03,2025-05-30,no offer,on-time,7882.92,29.196,bulk,0,0,0,0,0.0,Planned,-64.99110872873412,1.0225348626452144
6158,britannia fresh snacks 415,snacks,britannia,22.6,20,18.08,3.9,307,22,kolkata,localmart,131,293,11.5,False,can,100,86,26,72,2023-11-23,2024-02-17,cashback,on-time,5297.44,18.08,small,0,1,1,1,0.75,Impulse,-64.94752951239946,0.9926416683821241
6159,freshfarm classic fruits 588,fruits & vegetables,freshfarm,391.84,0,391.84,4.0,66,20,delhi,localmart,102,81,30.7,False,bottle,250,14,20,6,2024-01-15,2024-01-29,cashback,on-time,31739.039999999997,156.736,small,1,1,1,1,1.0,Impulse,145.77315100329625,1.014797842636215
6160,himalaya family pack personal 273,personal care,himalaya,724.46,20,579.57,4.3,137,25,delhi,sellera,83,42,25.7,True,pouch,750,559,16,18,2025-10-04,2027-04-16,flatdiscount,on-time,24341.940000000002,77.27600000000001,bulk,0,0,1,0,0.2,Planned,-39.41264358529161,1.014797842636215
6161,britannia premium bakery 177,bakery,britannia,219.28,5,208.32,4.0,189,22,bengaluru,quickstores,125,40,9.6,True,can,250,5,25,12,2024-08-08,2024-08-13,flatdiscount,on-time,8332.8,83.328,small,1,1,1,1,1.0,Impulse,-2.7494544514059176,0.9849458155674083
6162,lizol classic household 406,household,lizol,335.01,0,335.01,3.9,178,19,chennai,urbanseller,91,433,20.7,False,jar,250,1415,18,100,2024-10-31,2028-09-15,no offer,on-time,145059.33,134.004,small,0,0,0,1,0.3,Planned,-25.43018168558219,1.0102290037834531
6163,nivea classic personal 141,personal care,nivea,375.81,10,338.23,4.8,207,33,hyderabad,urbanseller,152,362,38.7,True,bottle,200,813,30,80,2025-04-14,2027-07-06,no offer,on-time,122439.26000000001,169.115,small,0,0,0,1,0.3,Planned,32.592664993962,1.0021408233089992
6164,tata fresh grocery 628,grocery,tata,373.7,25,280.27,4.4,213,28,jaipur,dailyneeds,128,304,10.6,False,jar,200,327,25,79,2025-06-13,2026-05-06,flatdiscount,delayed,85202.07999999999,140.135,small,0,0,1,1,0.5,Mixed,68.03572332849858,1.0232433225584974
6165,aavin original dairy 343,dairy,aavin,80.47,5,76.45,4.3,132,24,lucknow,sellerb,119,131,10.2,True,can,250,20,23,28,2024-09-10,2024-09-30,no offer,on-time,10014.95,30.580000000000002,small,1,1,0,1,0.8,Impulse,12.235638257257243,0.9899610382622132
6166,britannia premium bakery 671,bakery,britannia,64.06,0,64.06,4.9,108,14,delhi,localmart,74,191,27.2,True,jar,300,11,14,52,2023-12-15,2023-12-26,no offer,on-time,12235.460000000001,21.353333333333335,mid,1,1,0,0,0.5,Mixed,-75.07892525984488,1.014797842636215
6167,surf excel lite household 287,household,surf excel,326.7,15,277.69,4.0,79,30,mumbai,quickstores,98,24,12.2,False,bottle,100,466,19,5,2025-07-16,2026-10-25,no offer,on-time,6664.5599999999995,277.69,small,0,0,0,1,0.3,Planned,54.527423418186636,0.9848090911450436
6168,freshfarm classic fruits 370,fruits & vegetables,freshfarm,105.08,0,105.08,4.3,193,26,chennai,sellerb,140,85,38.3,False,packet,500,9,28,27,2024-07-03,2024-07-12,no offer,delayed,8931.8,21.016,mid,1,1,0,0,0.5,Mixed,-67.0454232500174,1.0102290037834531
6169,dettol original household 887,household,dettol,910.85,0,910.85,4.7,243,35,kolkata,urbanseller,117,381,14.3,True,can,100,755,23,93,2024-12-20,2027-01-14,no offer,on-time,347033.85000000003,910.85,small,0,0,0,1,0.3,Planned,406.8648623301354,0.9926416683821241
6170,dove fresh personal 570,personal care,dove,553.0,15,470.05,3.8,143,38,pune,sellera,125,183,18.0,False,bottle,750,737,25,26,2024-06-20,2026-06-27,no offer,delayed,86019.15000000001,62.67333333333333,bulk,0,0,0,0,0.0,Planned,-50.86169594227846,0.9761729157615873
6171,freshfarm organic fruits 384,fruits & vegetables,freshfarm,25.12,10,22.61,5.0,237,24,hyderabad,sellerb,125,24,24.2,False,box,250,8,25,34,2024-03-04,2024-03-12,buy1get1,on-time,542.64,9.044,small,1,1,1,1,1.0,Impulse,-85.81836733313462,1.0021408233089992
6172,tropicana family pack beverages 318,beverages,tropicana,190.56,20,152.45,4.7,570,37,lucknow,sellera,107,244,14.3,False,pouch,1500,475,21,69,2024-12-18,2026-04-07,freedelivery,delayed,37197.799999999996,10.163333333333332,bulk,0,1,1,0,0.45,Mixed,-74.0257750805488,0.9899610382622132
6173,himalaya daily personal 323,personal care,himalaya,343.47,15,291.95,4.4,80,24,jaipur,quickstores,118,8,9.2,False,packet,400,705,23,23,2024-08-27,2026-08-02,buy1get1,on-time,2335.6,72.9875,mid,0,0,1,0,0.2,Planned,-42.7749925420761,1.0232433225584974
6174,britannia organic bakery 594,bakery,britannia,283.79,20,227.03,4.5,175,24,ahmedabad,dailyneeds,103,284,7.0,True,jar,500,11,20,80,2024-07-10,2024-07-21,cashback,on-time,64476.52,45.406,mid,1,1,1,0,0.7,Impulse,-47.00750922643694,1.0225348626452144
6175,britannia lite bakery 661,bakery,britannia,122.63,25,91.97,3.9,88,48,lucknow,dailyneeds,125,395,15.8,False,pouch,1000,4,25,86,2025-04-02,2025-04-06,no offer,delayed,36328.15,9.197,bulk,1,1,0,0,0.5,Mixed,-89.26635383772057,0.9899610382622132
6176,coca-cola original beverages 98,beverages,coca-cola,60.94,0,60.94,4.2,573,18,hyderabad,quickstores,121,81,36.2,False,can,1500,438,24,30,2025-08-02,2026-10-14,no offer,on-time,4936.139999999999,4.062666666666667,bulk,0,1,0,0,0.25,Planned,-89.61712517814789,1.0021408233089992
6177,bakehouse lite bakery 88,bakery,bakehouse,361.95,0,361.95,3.7,630,22,mumbai,quickstores,131,65,5.6,True,box,300,11,26,30,2024-06-04,2024-06-15,buy1get1,on-time,23526.75,120.64999999999999,mid,1,1,1,0,0.7,Impulse,40.8083515797556,0.9848090911450436
6178,patanjali lite grocery 531,grocery,patanjali,29.29,20,23.43,4.3,211,35,delhi,quickstores,84,393,37.9,False,jar,300,232,16,100,2025-03-16,2025-11-03,no offer,delayed,9207.99,7.81,mid,0,0,0,0,0.0,Planned,-90.63503764801388,1.014797842636215
6179,bakehouse premium bakery 987,bakery,bakehouse,479.49,10,431.54,4.4,299,30,bengaluru,localmart,138,221,34.2,False,jar,300,11,27,57,2025-04-25,2025-05-06,no offer,delayed,95370.34000000001,143.84666666666666,mid,1,1,0,0,0.5,Mixed,67.88074607190975,0.9849458155674083
6180,himalaya family pack personal 518,personal care,himalaya,166.38,5,158.06,3.3,97,39,ahmedabad,urbanseller,146,284,31.6,False,pouch,400,1814,29,57,2024-10-09,2029-09-27,cashback,on-time,44889.04,39.515,mid,0,0,1,0,0.2,Planned,-69.01872005891607,1.0225348626452144
6181,himalaya family pack personal 613,personal care,himalaya,338.99,25,254.24,4.1,277,27,jaipur,localmart,117,470,14.7,False,box,250,1101,23,100,2024-01-08,2027-01-13,flatdiscount,on-time,119492.8,101.696,small,0,0,1,1,0.5,Mixed,-20.26642427208728,1.0232433225584974
6182,aavin daily dairy 67,dairy,aavin,191.73,5,182.14,3.8,496,20,ahmedabad,localmart,129,174,34.3,False,jar,250,30,25,45,2025-07-09,2025-08-08,cashback,delayed,31692.359999999997,72.856,small,1,1,1,1,1.0,Impulse,167.39828845228033,1.0225348626452144
6183,aashirvaad fresh grocery 387,grocery,aashirvaad,280.11,0,280.11,3.5,141,16,bengaluru,dailyneeds,132,420,32.7,False,can,100,508,26,82,2025-07-16,2026-12-06,no offer,on-time,117646.20000000001,280.11,small,0,0,0,1,0.3,Planned,235.87959083416519,0.9849458155674083
6184,bakehouse family pack bakery 549,bakery,bakehouse,50.31,5,47.79,4.4,183,33,mumbai,sellera,105,27,18.0,True,bottle,100,7,21,11,2025-01-19,2025-01-26,no offer,delayed,1290.33,47.79,small,1,1,0,1,0.8,Impulse,-44.22518755079552,0.9848090911450436
6185,tata premium grocery 256,grocery,tata,104.92,0,104.92,4.0,131,27,hyderabad,localmart,109,36,39.4,False,pouch,300,360,21,14,2024-05-16,2025-05-11,flatdiscount,on-time,3777.12,34.973333333333336,mid,0,0,1,0,0.2,Planned,-58.06351472597597,1.0021408233089992
6186,p&g organic personal 185,personal care,p&g,382.51,5,363.38,4.2,236,13,pune,sellerb,84,225,32.6,False,jar,250,1436,16,41,2025-10-04,2029-09-09,buy1get1,on-time,81760.5,145.352,small,0,0,1,1,0.5,Mixed,13.961558952206282,0.9761729157615873
6187,dailygreens daily fruits 260,fruits & vegetables,dailygreens,33.48,10,30.13,3.8,270,33,lucknow,quickstores,96,10,23.5,False,packet,2000,15,19,2,2025-07-15,2025-07-30,cashback,delayed,301.3,1.5065,bulk,1,1,1,0,0.7,Impulse,-97.6377012812215,0.9899610382622132
6188,patanjali fresh grocery 391,grocery,patanjali,350.73,15,298.12,4.4,609,43,ahmedabad,sellera,114,96,20.6,False,can,500,390,22,36,2024-06-24,2025-07-19,cashback,on-time,28619.52,59.624,mid,0,0,1,0,0.2,Planned,-28.50492762166197,1.0225348626452144
6189,aashirvaad classic grocery 211,grocery,aashirvaad,255.2,5,242.44,4.1,240,18,chennai,quickstores,124,43,33.9,False,can,1000,223,24,21,2025-04-17,2025-11-26,no offer,on-time,10424.92,24.244,bulk,0,0,0,0,0.0,Planned,-70.92904644538396,1.0102290037834531
6190,dailygreens organic fruits 110,fruits & vegetables,dailygreens,290.91,10,261.82,4.6,361,20,delhi,urbanseller,110,155,15.1,False,bottle,500,15,22,48,2024-11-19,2024-12-04,flatdiscount,on-time,40582.1,52.364,mid,1,1,1,0,0.7,Impulse,-17.88953859268704,1.014797842636215
6191,tata original grocery 291,grocery,tata,167.94,5,159.54,4.5,214,29,mumbai,sellera,92,25,20.9,True,can,250,482,18,16,2025-09-24,2027-01-19,flatdiscount,on-time,3988.5,63.815999999999995,small,0,0,1,1,0.5,Mixed,-23.478305063464052,0.9848090911450436
6192,tata organic grocery 130,grocery,tata,118.56,5,112.63,4.0,232,21,kolkata,quickstores,105,103,30.8,False,packet,400,269,21,31,2024-08-11,2025-05-07,no offer,on-time,11600.89,28.1575,mid,0,0,0,0,0.0,Planned,-66.23637292880295,0.9926416683821241
6193,modern family pack bakery 297,bakery,modern,468.92,0,468.92,4.2,130,24,chennai,localmart,147,333,10.2,False,packet,750,9,29,80,2024-01-15,2024-01-24,no offer,on-time,156150.36000000002,62.522666666666666,bulk,1,1,0,0,0.5,Mixed,-27.030968672160245,1.0102290037834531
6194,britannia organic snacks 561,snacks,britannia,43.52,30,30.46,4.5,293,38,jaipur,localmart,114,69,10.5,True,pouch,1000,236,22,30,2025-01-29,2025-09-22,cashback,on-time,2101.7400000000002,3.0460000000000003,bulk,0,1,1,0,0.45,Mixed,-94.09458931940092,1.0232433225584974
6195,aavin daily dairy 254,dairy,aavin,204.44,0,204.44,4.2,272,21,delhi,dailyneeds,91,4,21.9,False,pouch,500,9,18,14,2024-07-13,2024-07-22,freedelivery,on-time,817.76,40.888,mid,1,1,1,0,0.7,Impulse,50.06837073455637,1.014797842636215
6196,freshfarm lite fruits 136,fruits & vegetables,freshfarm,154.57,0,154.57,4.0,215,32,bengaluru,localmart,140,29,31.7,False,jar,2000,14,28,15,2024-06-21,2024-07-05,no offer,on-time,4482.53,7.7284999999999995,bulk,1,1,0,0,0.5,Mixed,-87.88116452168632,0.9849458155674083
